model,condition,price,quantity,seller,geographic_region,listing_age,source_url,source_type,bulk_notes,title,canonical_model,match_type,match_score,is_valid_gpu,unknown_reason,match_notes,vram_gb,tdp_w,mig_capable,slots,form_factor,nvlink,generation,cuda_cores,pcie_generation,notes,warnings,quantization_capacity
RTX4060,New,329.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/dual-rtx4060-o8g-evo,Shopify_Wamatek,"SKU: 197105473195, Vendor: ASUS",DUAL RTX4060 O8G EVO,RTX_4060,regex,0.9,True,,regex: matched pattern 'RTX_4060' on text 'RTX4060',8.0,115.0,0.0,2.0,Dual-slot,False,Ada,3072.0,4.0,,,
RADEON 5450 SFF 512MB,New,86.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/radeon-5450-sff-512mb-ddr3-3m,Shopify_Wamatek,"SKU: 784090031358, Vendor: VisionTek Products, LLC",RADEON 5450 SFF 512MB DDR3 3M,UNKNOWN,none,0.0,True,Could not match to any known GPU model,,0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'UNKNOWN' not found in GPU registry,
Pro WX 7100,New,731.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/amd-radeon-pro-wx-7100-graphic-card-8-gb-gddr5-full-height,Shopify_Wamatek,"SKU: 818245780621, Vendor: Advanced Micro Devices, Inc",AMD Radeon Pro WX 7100 Graphic Card - 8 GB GDDR5 - Full-height,UNKNOWN,none,0.0,True,Could not match to any known GPU model,,0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'UNKNOWN' not found in GPU registry,
GeForce GT 1030,New,89.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/asus-nvidia-geforce-gt-1030-graphic-card-2-gb-gddr5-low-profile,Shopify_Wamatek,"SKU: 889349750964, Vendor: ASUS Computer International",Asus NVIDIA GeForce GT 1030 Graphic Card - 2 GB GDDR5 - Low-profile,GT_1030,regex,0.9,True,,regex: matched pattern 'GT_1030' on text 'GeForce GT 1030',2.0,30.0,0.0,1.0,Single-slot,False,Pascal,384.0,3.0,,,
GeForce GT 1030,New,89.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/zotac-nvidia-geforce-gt-1030-graphic-card-2-gb-gddr5-low-profile,Shopify_Wamatek,"SKU: 816264017957, Vendor: ZOTAC NVIDIA",Zotac NVIDIA GeForce GT 1030 Graphic Card - 2 GB GDDR5 - Low-profile,GT_1030,regex,0.9,True,,regex: matched pattern 'GT_1030' on text 'GeForce GT 1030',2.0,30.0,0.0,1.0,Single-slot,False,Pascal,384.0,3.0,,,
10PK P7224 VIDEO ENCODER,New,3652.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/10pk-p7224-video-encoder-blade,Shopify_Wamatek,"SKU: 7331021037564, Vendor: Axis Communications",10PK P7224 VIDEO ENCODER BLADE,UNKNOWN,none,0.0,True,Could not match to any known GPU model,,0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'UNKNOWN' not found in GPU registry,
GTX 1660 SUPER,New,326.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/asus-nvidia-geforce-gtx-1660-super-graphic-card-6-gb-gddr6,Shopify_Wamatek,"SKU: 192876608784, Vendor: ASUS Computer International",Asus NVIDIA GeForce GTX 1660 SUPER Graphic Card - 6 GB GDDR6,GTX_1660_SUPER,regex,0.9,True,,regex: matched pattern 'GTX_1660_SUPER' on text 'GeForce GTX 1660 SUPER',6.0,125.0,0.0,2.0,Dual-slot,False,Turing,1408.0,3.0,,,
PNY NVIDIA T1000 Graphic,New,283.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/pny-nvidia-t1000-graphic-card-4-gb-gddr6-low-profile,Shopify_Wamatek,"SKU: 751492645827, Vendor: PNY Technologies",PNY NVIDIA T1000 Graphic Card - 4 GB GDDR6 - Low-profile,T1000,regex,0.9,True,,regex: matched pattern 'T1000' on text 'NVIDIA T1000',4.0,50.0,0.0,1.0,Single-slot,False,Turing,896.0,3.0,,,
AMD Radeon Pro W6600,New,649.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/amd-radeon-pro-w6600-graphic-card-8-gb-gddr6-full-height,Shopify_Wamatek,"SKU: 727419313636, Vendor: Advanced Micro Devices, Inc",AMD Radeon Pro W6600 Graphic Card - 8 GB GDDR6 - Full-height,UNKNOWN,none,0.0,True,Could not match to any known GPU model,,0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'UNKNOWN' not found in GPU registry,
PNY NVIDIA Quadro RTX,New,4772.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/pny-nvidia-quadro-rtx-a6000-graphic-card-48-gb-gddr6-full-height,Shopify_Wamatek,"SKU: 751492641263, Vendor: PNY Technologies",PNY NVIDIA Quadro RTX A6000 Graphic Card - 48 GB GDDR6 - Full-height,RTX_A6000,regex,0.9,True,,regex: matched pattern 'RTX_A6000' on text 'RTX A6000',48.0,300.0,0.0,2.0,Dual-slot,True,Ampere,10752.0,4.0,,,
RX 6700 XT,New,772.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/asus-rog-amd-radeon-rx-6700-xt-graphic-card-12-gb-gddr6,Shopify_Wamatek,"SKU: 195553119214, Vendor: ASUS Computer International",Asus ROG AMD Radeon RX 6700 XT Graphic Card - 12 GB GDDR6,UNKNOWN,none,0.0,True,Could not match to any known GPU model,,0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'UNKNOWN' not found in GPU registry,
RTX 3070,New,696.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/asus-rog-nvidia-geforce-rtx-3070-graphic-card-8-gb-gddr6,Shopify_Wamatek,"SKU: 195553320252, Vendor: ASUS Computer International",Asus ROG NVIDIA GeForce RTX 3070 Graphic Card - 8 GB GDDR6,RTX_3070,regex,0.9,True,,regex: matched pattern 'RTX_3070' on text 'GeForce RTX 3070',8.0,220.0,0.0,2.0,Dual-slot,False,Ampere,5888.0,4.0,,,
RTX 3070,New,656.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/tuf-nvidia-geforce-rtx-3070-graphic-card-8-gb-gddr6,Shopify_Wamatek,"SKU: 195553320146, Vendor: ASUS Computer International",TUF NVIDIA GeForce RTX 3070 Graphic Card - 8 GB GDDR6,RTX_3070,regex,0.9,True,,regex: matched pattern 'RTX_3070' on text 'GeForce RTX 3070',8.0,220.0,0.0,2.0,Dual-slot,False,Ampere,5888.0,4.0,,,
PNY NVIDIA Quadro RTX,New,1001.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/pny-nvidia-quadro-rtx-a4000-graphic-card-16-gb-gddr6,Shopify_Wamatek,"SKU: 751492645209, Vendor: PNY Technologies",PNY NVIDIA Quadro RTX A4000 Graphic Card - 16 GB GDDR6,RTX_4000_SFF_ADA,regex,0.9,True,,regex: matched pattern 'RTX_4000_SFF_ADA' on text 'RTX A4000',20.0,70.0,4.0,1.0,SFF,False,Ada,6144.0,4.0,,,
Lenovo NVIDIA RTX A4000,New,1275.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/lenovo-nvidia-rtx-a4000-graphic-card-16-gb-gddr6,Shopify_Wamatek,"SKU: 195892023654, Vendor: Lenovo Group Limited",Lenovo NVIDIA RTX A4000 Graphic Card - 16 GB GDDR6,RTX_4000_SFF_ADA,regex,0.9,True,,regex: matched pattern 'RTX_4000_SFF_ADA' on text 'RTX A4000',20.0,70.0,4.0,1.0,SFF,False,Ada,6144.0,4.0,,,
Gefen VGA & Audio,New,296.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/gefen-vga-audio-to-hd-scaler-converter,Shopify_Wamatek,"SKU: 997251583676, Vendor: Gefen",Gefen VGA & Audio to HD Scaler / Converter,UNKNOWN,none,0.0,True,Could not match to any known GPU model,,0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'UNKNOWN' not found in GPU registry,
RX 7900,New,601.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/tuf-amd-radeon-rx-7900-gre-graphic-card-16-gb-gddr6,Shopify_Wamatek,"SKU: 197105548466, Vendor: ASUS Computer International",TUF AMD Radeon RX 7900 GRE Graphic Card - 16 GB GDDR6,UNKNOWN,none,0.0,True,Could not match to any known GPU model,,0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'UNKNOWN' not found in GPU registry,
RTX 3050,New,196.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/gigabyte-nvidia-geforce-rtx-3050-graphic-card-6-gb-gddr6-low-profile,Shopify_Wamatek,"SKU: 889523041840, Vendor: GIGABYTE Technology, Inc",Gigabyte NVIDIA GeForce RTX 3050 Graphic Card - 6 GB GDDR6 - Low-profile,UNKNOWN,none,0.0,True,Could not match to any known GPU model,,0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'UNKNOWN' not found in GPU registry,
RTX 3060,New,354.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/gigabyte-nvidia-geforce-rtx-3060-graphic-card-12-gb-gddr6-1,Shopify_Wamatek,"SKU: 889523028629, Vendor: GIGABYTE Technology, Inc",Gigabyte NVIDIA GeForce RTX 3060 Graphic Card - 12 GB GDDR6,RTX_3060,regex,0.9,True,,regex: matched pattern 'RTX_3060' on text 'GeForce RTX 3060',12.0,170.0,0.0,2.0,Dual-slot,False,Ampere,3584.0,4.0,,,
RTX 3060,New,329.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/gigabyte-nvidia-geforce-rtx-3060-graphic-card-12-gb-gddr6,Shopify_Wamatek,"SKU: 889523036563, Vendor: GIGABYTE Technology, Inc",Gigabyte NVIDIA GeForce RTX 3060 Graphic Card - 12 GB GDDR6,RTX_3060,regex,0.9,True,,regex: matched pattern 'RTX_3060' on text 'GeForce RTX 3060',12.0,170.0,0.0,2.0,Dual-slot,False,Ampere,3584.0,4.0,,,
Radeon HD 7750,New,123.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/visiontek-amd-radeon-hd-7750-graphic-card-2-gb-gddr5-1,Shopify_Wamatek,"SKU: 995475878554, Vendor: VisionTek Products, LLC",VisionTek AMD Radeon HD 7750 Graphic Card - 2 GB GDDR5,UNKNOWN,none,0.0,True,Could not match to any known GPU model,,0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'UNKNOWN' not found in GPU registry,
Cisco NVIDIA Grid K1,New,2976.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/cisco-nvidia-grid-k1-graphic-card-full-height,Shopify_Wamatek,"SKU: 882658556111, Vendor: Cisco Systems, Inc",Cisco NVIDIA Grid K1 Graphic Card - Full-height,K1,regex,0.9,True,,regex: matched pattern 'K1' on text 'NVIDIA Grid K1',0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'K1' not found in GPU registry,
Cisco NVIDIA GRID K2,New,5278.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/cisco-nvidia-grid-k2-graphic-card-8-gb-gddr5,Shopify_Wamatek,"SKU: 882658556005, Vendor: Cisco Systems, Inc",Cisco NVIDIA GRID K2 Graphic Card - 8 GB GDDR5,K2,regex,0.9,True,,regex: matched pattern 'K2' on text 'NVIDIA GRID K2',0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'K2' not found in GPU registry,
Cisco NVIDIA Tesla M6,New,5422.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/cisco-nvidia-tesla-m6-graphic-card,Shopify_Wamatek,"SKU: 882658861734, Vendor: Cisco Systems, Inc",Cisco NVIDIA Tesla M6 Graphic Card,M6,regex,0.9,True,,regex: matched pattern 'M6' on text 'NVIDIA Tesla M6',0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'M6' not found in GPU registry,
Lenovo NVIDIA Quadro RTX,New,436.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/lenovo-nvidia-quadro-rtx-t400-graphic-card-2-gb,Shopify_Wamatek,"SKU: 889488600366, Vendor: Lenovo Group Limited",Lenovo NVIDIA Quadro RTX T400 Graphic Card - 2 GB,RTX_4000_SFF_ADA,regex,0.9,True,,regex: matched pattern 'RTX_4000_SFF_ADA' on text 'RTX T400',20.0,70.0,4.0,1.0,SFF,False,Ada,6144.0,4.0,,,
Lenovo AMD Instinct MI210,New,31191.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/lenovo-amd-instinct-mi210-graphic-card-64-gb-hbm2e-full-height,Shopify_Wamatek,"SKU: 889488632091, Vendor: Lenovo Group Limited",Lenovo AMD Instinct MI210 Graphic Card - 64 GB HBM2e - Full-height,GEFORCE_210,regex,0.9,True,,regex: matched pattern 'GEFORCE_210' on text '210',1.0,30.0,0.0,1.0,Single-slot,False,GT200,16.0,2.0,,,
Lenovo NVIDIA L40 Graphic,New,32418.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/lenovo-nvidia-l40-graphic-card-48-gb,Shopify_Wamatek,"SKU: 889488666744, Vendor: Lenovo Group Limited",Lenovo NVIDIA L40 Graphic Card - 48 GB,L40,regex,0.9,True,,regex: matched pattern 'L40' on text 'NVIDIA L40',48.0,300.0,7.0,1.0,Single-slot,False,Ada,18176.0,4.0,,,
Lenovo NVIDIA RTX A2000,New,1617.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/lenovo-nvidia-rtx-a2000-graphic-card-12-gb-gddr6,Shopify_Wamatek,"SKU: 889488598328, Vendor: Lenovo Group Limited",Lenovo NVIDIA RTX A2000 Graphic Card - 12 GB GDDR6,RTX_A2000_12GB,regex,0.9,True,,regex: matched pattern 'RTX_A2000_12GB' on text 'RTX A2000',12.0,70.0,0.0,2.0,Dual-slot,False,Ampere,3328.0,4.0,,,
RTX 3050,New,199.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/zotac-nvidia-geforce-rtx-3050-graphic-card-6-gb-gddr6,Shopify_Wamatek,"SKU: 810012084604, Vendor: ZOTAC International",Zotac NVIDIA GeForce RTX 3050 Graphic Card - 6 GB GDDR6,RTX_3050,regex,0.9,True,,regex: matched pattern 'RTX_3050' on text 'GeForce RTX 3050',8.0,130.0,0.0,2.0,Dual-slot,False,Ampere,2560.0,4.0,,,
Acer Intel Arc A750,New,250.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/acer-intel-arc-a750-graphic-card-8-gb-gddr6,Shopify_Wamatek,"SKU: 195133206532, Vendor: Acer, Inc",Acer Intel Arc A750 Graphic Card - 8 GB GDDR6,UNKNOWN,none,0.0,True,Could not match to any known GPU model,,0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'UNKNOWN' not found in GPU registry,
RTX4060,New,329.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/dual-rtx4060-o8g-evo,Shopify_Wamatek,"SKU: 197105473195, Vendor: ASUS",DUAL RTX4060 O8G EVO,RTX_4060,regex,0.9,True,,regex: matched pattern 'RTX_4060' on text 'RTX4060',8.0,115.0,0.0,2.0,Dual-slot,False,Ada,3072.0,4.0,,,
RADEON 5450 SFF 512MB,New,86.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/radeon-5450-sff-512mb-ddr3-3m,Shopify_Wamatek,"SKU: 784090031358, Vendor: VisionTek Products, LLC",RADEON 5450 SFF 512MB DDR3 3M,UNKNOWN,none,0.0,True,Could not match to any known GPU model,,0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'UNKNOWN' not found in GPU registry,
Pro WX 7100,New,731.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/amd-radeon-pro-wx-7100-graphic-card-8-gb-gddr5-full-height,Shopify_Wamatek,"SKU: 818245780621, Vendor: Advanced Micro Devices, Inc",AMD Radeon Pro WX 7100 Graphic Card - 8 GB GDDR5 - Full-height,UNKNOWN,none,0.0,True,Could not match to any known GPU model,,0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'UNKNOWN' not found in GPU registry,
GeForce GT 1030,New,89.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/asus-nvidia-geforce-gt-1030-graphic-card-2-gb-gddr5-low-profile,Shopify_Wamatek,"SKU: 889349750964, Vendor: ASUS Computer International",Asus NVIDIA GeForce GT 1030 Graphic Card - 2 GB GDDR5 - Low-profile,GT_1030,regex,0.9,True,,regex: matched pattern 'GT_1030' on text 'GeForce GT 1030',2.0,30.0,0.0,1.0,Single-slot,False,Pascal,384.0,3.0,,,
GeForce GT 1030,New,89.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/zotac-nvidia-geforce-gt-1030-graphic-card-2-gb-gddr5-low-profile,Shopify_Wamatek,"SKU: 816264017957, Vendor: ZOTAC NVIDIA",Zotac NVIDIA GeForce GT 1030 Graphic Card - 2 GB GDDR5 - Low-profile,GT_1030,regex,0.9,True,,regex: matched pattern 'GT_1030' on text 'GeForce GT 1030',2.0,30.0,0.0,1.0,Single-slot,False,Pascal,384.0,3.0,,,
10PK P7224 VIDEO ENCODER,New,3652.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/10pk-p7224-video-encoder-blade,Shopify_Wamatek,"SKU: 7331021037564, Vendor: Axis Communications",10PK P7224 VIDEO ENCODER BLADE,UNKNOWN,none,0.0,True,Could not match to any known GPU model,,0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'UNKNOWN' not found in GPU registry,
GTX 1660 SUPER,New,326.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/asus-nvidia-geforce-gtx-1660-super-graphic-card-6-gb-gddr6,Shopify_Wamatek,"SKU: 192876608784, Vendor: ASUS Computer International",Asus NVIDIA GeForce GTX 1660 SUPER Graphic Card - 6 GB GDDR6,GTX_1660_SUPER,regex,0.9,True,,regex: matched pattern 'GTX_1660_SUPER' on text 'GeForce GTX 1660 SUPER',6.0,125.0,0.0,2.0,Dual-slot,False,Turing,1408.0,3.0,,,
PNY NVIDIA T1000 Graphic,New,283.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/pny-nvidia-t1000-graphic-card-4-gb-gddr6-low-profile,Shopify_Wamatek,"SKU: 751492645827, Vendor: PNY Technologies",PNY NVIDIA T1000 Graphic Card - 4 GB GDDR6 - Low-profile,T1000,regex,0.9,True,,regex: matched pattern 'T1000' on text 'NVIDIA T1000',4.0,50.0,0.0,1.0,Single-slot,False,Turing,896.0,3.0,,,
AMD Radeon Pro W6600,New,649.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/amd-radeon-pro-w6600-graphic-card-8-gb-gddr6-full-height,Shopify_Wamatek,"SKU: 727419313636, Vendor: Advanced Micro Devices, Inc",AMD Radeon Pro W6600 Graphic Card - 8 GB GDDR6 - Full-height,UNKNOWN,none,0.0,True,Could not match to any known GPU model,,0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'UNKNOWN' not found in GPU registry,
PNY NVIDIA Quadro RTX,New,4772.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/pny-nvidia-quadro-rtx-a6000-graphic-card-48-gb-gddr6-full-height,Shopify_Wamatek,"SKU: 751492641263, Vendor: PNY Technologies",PNY NVIDIA Quadro RTX A6000 Graphic Card - 48 GB GDDR6 - Full-height,RTX_A6000,regex,0.9,True,,regex: matched pattern 'RTX_A6000' on text 'RTX A6000',48.0,300.0,0.0,2.0,Dual-slot,True,Ampere,10752.0,4.0,,,
RX 6700 XT,New,772.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/asus-rog-amd-radeon-rx-6700-xt-graphic-card-12-gb-gddr6,Shopify_Wamatek,"SKU: 195553119214, Vendor: ASUS Computer International",Asus ROG AMD Radeon RX 6700 XT Graphic Card - 12 GB GDDR6,UNKNOWN,none,0.0,True,Could not match to any known GPU model,,0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'UNKNOWN' not found in GPU registry,
RTX 3070,New,696.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/asus-rog-nvidia-geforce-rtx-3070-graphic-card-8-gb-gddr6,Shopify_Wamatek,"SKU: 195553320252, Vendor: ASUS Computer International",Asus ROG NVIDIA GeForce RTX 3070 Graphic Card - 8 GB GDDR6,RTX_3070,regex,0.9,True,,regex: matched pattern 'RTX_3070' on text 'GeForce RTX 3070',8.0,220.0,0.0,2.0,Dual-slot,False,Ampere,5888.0,4.0,,,
RTX 3070,New,656.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/tuf-nvidia-geforce-rtx-3070-graphic-card-8-gb-gddr6,Shopify_Wamatek,"SKU: 195553320146, Vendor: ASUS Computer International",TUF NVIDIA GeForce RTX 3070 Graphic Card - 8 GB GDDR6,RTX_3070,regex,0.9,True,,regex: matched pattern 'RTX_3070' on text 'GeForce RTX 3070',8.0,220.0,0.0,2.0,Dual-slot,False,Ampere,5888.0,4.0,,,
PNY NVIDIA Quadro RTX,New,1001.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/pny-nvidia-quadro-rtx-a4000-graphic-card-16-gb-gddr6,Shopify_Wamatek,"SKU: 751492645209, Vendor: PNY Technologies",PNY NVIDIA Quadro RTX A4000 Graphic Card - 16 GB GDDR6,RTX_4000_SFF_ADA,regex,0.9,True,,regex: matched pattern 'RTX_4000_SFF_ADA' on text 'RTX A4000',20.0,70.0,4.0,1.0,SFF,False,Ada,6144.0,4.0,,,
Lenovo NVIDIA RTX A4000,New,1275.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/lenovo-nvidia-rtx-a4000-graphic-card-16-gb-gddr6,Shopify_Wamatek,"SKU: 195892023654, Vendor: Lenovo Group Limited",Lenovo NVIDIA RTX A4000 Graphic Card - 16 GB GDDR6,RTX_4000_SFF_ADA,regex,0.9,True,,regex: matched pattern 'RTX_4000_SFF_ADA' on text 'RTX A4000',20.0,70.0,4.0,1.0,SFF,False,Ada,6144.0,4.0,,,
Gefen VGA & Audio,New,296.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/gefen-vga-audio-to-hd-scaler-converter,Shopify_Wamatek,"SKU: 997251583676, Vendor: Gefen",Gefen VGA & Audio to HD Scaler / Converter,UNKNOWN,none,0.0,True,Could not match to any known GPU model,,0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'UNKNOWN' not found in GPU registry,
RX 7900,New,601.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/tuf-amd-radeon-rx-7900-gre-graphic-card-16-gb-gddr6,Shopify_Wamatek,"SKU: 197105548466, Vendor: ASUS Computer International",TUF AMD Radeon RX 7900 GRE Graphic Card - 16 GB GDDR6,UNKNOWN,none,0.0,True,Could not match to any known GPU model,,0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'UNKNOWN' not found in GPU registry,
RTX 3050,New,196.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/gigabyte-nvidia-geforce-rtx-3050-graphic-card-6-gb-gddr6-low-profile,Shopify_Wamatek,"SKU: 889523041840, Vendor: GIGABYTE Technology, Inc",Gigabyte NVIDIA GeForce RTX 3050 Graphic Card - 6 GB GDDR6 - Low-profile,UNKNOWN,none,0.0,True,Could not match to any known GPU model,,0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'UNKNOWN' not found in GPU registry,
RTX 3060,New,354.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/gigabyte-nvidia-geforce-rtx-3060-graphic-card-12-gb-gddr6-1,Shopify_Wamatek,"SKU: 889523028629, Vendor: GIGABYTE Technology, Inc",Gigabyte NVIDIA GeForce RTX 3060 Graphic Card - 12 GB GDDR6,RTX_3060,regex,0.9,True,,regex: matched pattern 'RTX_3060' on text 'GeForce RTX 3060',12.0,170.0,0.0,2.0,Dual-slot,False,Ampere,3584.0,4.0,,,
RTX 3060,New,329.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/gigabyte-nvidia-geforce-rtx-3060-graphic-card-12-gb-gddr6,Shopify_Wamatek,"SKU: 889523036563, Vendor: GIGABYTE Technology, Inc",Gigabyte NVIDIA GeForce RTX 3060 Graphic Card - 12 GB GDDR6,RTX_3060,regex,0.9,True,,regex: matched pattern 'RTX_3060' on text 'GeForce RTX 3060',12.0,170.0,0.0,2.0,Dual-slot,False,Ampere,3584.0,4.0,,,
Radeon HD 7750,New,123.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/visiontek-amd-radeon-hd-7750-graphic-card-2-gb-gddr5-1,Shopify_Wamatek,"SKU: 995475878554, Vendor: VisionTek Products, LLC",VisionTek AMD Radeon HD 7750 Graphic Card - 2 GB GDDR5,UNKNOWN,none,0.0,True,Could not match to any known GPU model,,0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'UNKNOWN' not found in GPU registry,
Cisco NVIDIA Grid K1,New,2976.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/cisco-nvidia-grid-k1-graphic-card-full-height,Shopify_Wamatek,"SKU: 882658556111, Vendor: Cisco Systems, Inc",Cisco NVIDIA Grid K1 Graphic Card - Full-height,K1,regex,0.9,True,,regex: matched pattern 'K1' on text 'NVIDIA Grid K1',0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'K1' not found in GPU registry,
Cisco NVIDIA GRID K2,New,5278.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/cisco-nvidia-grid-k2-graphic-card-8-gb-gddr5,Shopify_Wamatek,"SKU: 882658556005, Vendor: Cisco Systems, Inc",Cisco NVIDIA GRID K2 Graphic Card - 8 GB GDDR5,K2,regex,0.9,True,,regex: matched pattern 'K2' on text 'NVIDIA GRID K2',0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'K2' not found in GPU registry,
Cisco NVIDIA Tesla M6,New,5422.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/cisco-nvidia-tesla-m6-graphic-card,Shopify_Wamatek,"SKU: 882658861734, Vendor: Cisco Systems, Inc",Cisco NVIDIA Tesla M6 Graphic Card,M6,regex,0.9,True,,regex: matched pattern 'M6' on text 'NVIDIA Tesla M6',0.0,0.0,0.0,1.0,Standard,False,,,,,Model 'M6' not found in GPU registry,
Lenovo NVIDIA Quadro RTX,New,436.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/lenovo-nvidia-quadro-rtx-t400-graphic-card-2-gb,Shopify_Wamatek,"SKU: 889488600366, Vendor: Lenovo Group Limited",Lenovo NVIDIA Quadro RTX T400 Graphic Card - 2 GB,RTX_4000_SFF_ADA,regex,0.9,True,,regex: matched pattern 'RTX_4000_SFF_ADA' on text 'RTX T400',20.0,70.0,4.0,1.0,SFF,False,Ada,6144.0,4.0,,,
Lenovo AMD Instinct MI210,New,31191.99,Unavailable,Wamatek,USA,Current,https://wamatek.com/products/lenovo-amd-instinct-mi210-graphic-card-64-gb-hbm2e-full-height,Shopify_Wamatek,"SKU: 889488632091, Vendor: Lenovo Group Limited",Lenovo AMD Instinct MI210 Graphic Card - 64 GB HBM2e - Full-height,GEFORCE_210,regex,0.9,True,,regex: matched pattern 'GEFORCE_210' on text '210',1.0,30.0,0.0,1.0,Single-slot,False,GT200,16.0,2.0,,,
