title,bulk_notes,is_gpu
MSI AMD Radeon RX 6600 XT Graphic Card - 8 GB GDDR6,"SKU: 824142261408, Vendor: MSI",0
MSI NVIDIA GeForce RTX 4070 Graphic Card - 12 GB GDDR6X,"SKU: 824142319956, Vendor: MSI",1
MSI NVIDIA GeForce 210 Graphic Card - 1 GB GDDR3 - Low-profile,"SKU: 824241132142, Vendor: MSI",0
ASRock Intel Arc A580 Graphic Card - 8 GB GDDR6,"SKU: 4710483941634, Vendor: ASRock, Inc",0
AMX NMX-DEC-N1222A-C VIDEO OVER,"SKU: 718878026311, Vendor: HARMAN PRO",0
TUF NVIDIA GeForce RTX 5080 Graphic Card - 16 GB GDDR7,"SKU: TUF-RTX5080-O16G-GAMING, Vendor: ASUS Computer International",1
Asus NVIDIA GeForce RTX 3050 Graphic Card - 8 GB GDDR6,"SKU: 195553815468, Vendor: ASUS Computer International",1
VisionTek AMD Radeon HD 7750 Graphic Card - 2 GB GDDR5,"SKU: 995475878554, Vendor: VisionTek Products, LLC",0
Lenovo NVIDIA RTX 5000 Ada Graphic Card - 32 GB GDDR6 - Full-height,"SKU: 195892095446, Vendor: Lenovo Group Limited",1
StarTech.com High Resolution VGA to Composite (RCA) or S-Video Converter - PC to TV,"SKU: 065030830591, Vendor: StarTech.com",0
AVerMedia Live Gamer Portable 2 Plus Capture Card,"SKU: GC513, Vendor: AVerMedia Technologies, Inc",0
Vaddio Bridge Mini Audio/Video Encoder - For Video Conferencing Applications,"SKU: 840077501778, Vendor: Vaddio",0
Intel Data Center GPU Flex 140,"SKU: 735858502221, Vendor: Intel Corp.",0
Asus NVIDIA GeForce RTX 3060 TI Graphic Card - 8 GB GDDR6X,"SKU: 195553992428, Vendor: ASUS Computer International",1
AMX JPEG 2000 4K60 4:4:4 Encoder,"SKU: FGN2412A-SA, Vendor: Harman International Industries, Inc",0
AVerMedia X'TRA GO (GC515),"SKU: GC515 (Black), Vendor: AVerMedia Technologies, Inc",0
Lenovo NVIDIA L40 Graphic Card - 48 GB,"SKU: 889488666744, Vendor: Lenovo Group Limited",1
Lenovo NVIDIA Quadro RTX T1000 Graphic Card - 8 GB GDDR6,"SKU: 889488600359, Vendor: Lenovo Group Limited",0
ATEN VC486 12G-SDI to HDMI Converter,"SKU: VC486, Vendor: ATEN Technology, Inc",0
StarTech.com Component Video with Audio to HDMI&reg; Converter,"SKU: CPNTA2HDMI, Vendor: StarTech.com",0
NV A5000 GRAPHICS CARD,"SKU: 195892022633, Vendor: LENOVO OPTIONS",1
Asus NVIDIA GeForce RTX 3050 Graphic Card - 8 GB GDDR6,"SKU: 195553772464, Vendor: ASUS Computer International",1
PNY NVIDIA RTX 4000 Graphic Card - 20 GB GDDR6 - Low-profile,"SKU: 751492776798, Vendor: PNY Technologies",1
MSI NVIDIA GeForce RTX 4070 Graphic Card - 12 GB GDDR6X,"SKU: 824142319956, Vendor: MSI",1
GF RTX3050 VENTUS 2X6G OC,"SKU: 824142348710, Vendor: MSI",1
NVIDIA NVIDIA RTX 4000 Ada Graphic Card - 20 GB GDDR6 - Full-height,"SKU: 812674025469, Vendor: NVIDIA Corporation",1
SIIG HDMI 2.0 Audio Extractor / Embedder,"SKU: CE-H23M11-S1, Vendor: SIIG, Inc",0
Lenovo NVIDIA RTX A2000 Graphic Card - 12 GB GDDR6,"SKU: 889488598328, Vendor: Lenovo Group Limited",1
Asus NVIDIA GeForce RTX 3050 Graphic Card - 8 GB GDDR6,"SKU: 195553772464, Vendor: ASUS Computer International",1
TUF NVIDIA GeForce GTX 1660 SUPER Graphic Card - 6 GB GDDR6,"SKU: 974565605560, Vendor: ASUS Computer International",0
"VisionTek Radeon 6350 SFF 1GB DDR3 3M DMS59 (2x DVI-I, miniDP) w/ 2x DVI-I to VGA Adapter","SKU: 818215448650, Vendor: VisionTek Products, LLC",0
VanCryst VGA to DVI Converter-TAA Compliant,"SKU: 818239142114, Vendor: ATEN Technology, Inc",0
"Eaton Tripp Lite Series VGA to HDMI Active Adapter Cable with Audio and USB Power (M/F), 1080p, 6 in. (15.2 cm)","SKU: 996591075223, Vendor: Eaton Corporation",0
TUF NVIDIA GeForce RTX 4070 Ti Graphic Card - 12 GB GDDR6X,"SKU: 195553964791, Vendor: ASUS Computer International",1
Matrox DualHead2Go Digital ME Multi-Display Adapter,"SKU: D2G-DP2D-MIF, Vendor: Matrox",0
DUAL RADEON RX 7600 EVO OC,"SKU: 197105779402, Vendor: ASUS - AMD",0
SmartAVI CVH-01 Signal Converter,"SKU: CVH-01, Vendor: Smart Audio Video Innovation",0
HDMI VIDEO H.264 H.265,"SKU: 662774045030, Vendor: SIIG",0
Cisco NVIDIA Grid K1 Graphic Card - Full-height,"SKU: 882658556111, Vendor: Cisco Systems, Inc",0
StarTech.com HDMI or DVI to DisplayPort Active Converter,"SKU: DY8898, Vendor: StarTech.com",0
RADEON 5450 SFF 512MB DDR3 3M,"SKU: 784090031358, Vendor: VisionTek Products, LLC",0
Asus NVIDIA GeForce RTX 3070 Graphic Card - 8 GB GDDR6,"SKU: 195553320023, Vendor: ASUS Computer International",1
Asus NVIDIA GeForce RTX 3060 Graphic Card - 12 GB GDDR6,"SKU: 195553309899, Vendor: ASUS Computer International",1
TUF NVIDIA GeForce RTX 4070 Ti Graphic Card - 12 GB GDDR6X,"SKU: 195553964791, Vendor: ASUS Computer International",1
VisionTek Radeon 7750 2GB GDDR5 6M (6x MiniDP),"SKU: 0784090031808, Vendor: VisionTek Products, LLC",0
Zotac NVIDIA GeForce GT 730 Graphic Card - 4 GB DDR3 SDRAM,"SKU: 816264015359, Vendor: ZOTAC International",0
Cisco NVIDIA Tesla M6 Graphic Card,"SKU: 882658861734, Vendor: Cisco Systems, Inc",0
Gefen GefenToolBox HD Pattern Signal Generator,"SKU: GTB-HD-SIGGEN, Vendor: Gefen, Inc",0
Gefen VGA & Audio to HD Scaler / Converter,"SKU: 997251583676, Vendor: Gefen",0
MSI RTX 5080 16G VENTUS 3X OC PLUS,"SKU: 824142395851, Vendor: MSI",1
EIZO IP Decoding Box,"SKU: 690592057720, Vendor: EIZO",0
GeForce RTX 3050 LP 6G OC,"SKU: 824142348697, Vendor: MSI",1
TUF NVIDIA GeForce GTX 1660 SUPER Graphic Card - 6 GB GDDR6,"SKU: 974565605560, Vendor: ASUS Computer International",0
MSI NVIDIA GeForce RTX 4070 Ti Graphic Card - 12 GB GDDR6X,"SKU: 824142306475, Vendor: MSI",1
Gefen VGA & Audio to HD Scaler / Converter,"SKU: 997251583676, Vendor: Gefen",0
Asus NVIDIA GeForce GTX 1650 Graphic Card - 4 GB GDDR6,"SKU: 197105003989, Vendor: ASUS Computer International",0
Black Box DVI-D EDID Ghost,"SKU: 999566078243, Vendor: Black Box Corporation",0
Lenovo NVIDIA L40S Graphic Card - 48 GB,"SKU: 889488712168, Vendor: Lenovo Group Limited",1
TUF NVIDIA GeForce RTX 4060 Ti Graphic Card - 8 GB GDDR6,"SKU: 197105204058, Vendor: ASUS Computer International",1
Gigabyte NVIDIA GeForce RTX 4060 Graphic Card - 8 GB GDDR6,"SKU: 889523038574, Vendor: GIGABYTE Technology, Inc",1
ComNet FVT1031M1 Digital Multimedia Receiver,"SKU: FVT1031M1, Vendor: ACRE",0
TUF NVIDIA GeForce RTX 3070 Graphic Card - 8 GB GDDR6,"SKU: 195553320146, Vendor: ASUS Computer International",1
RTX 5080 16G SUPRIM LIQ SOC,"SKU: 824142395738, Vendor: MSI",1
Gigabyte NVIDIA GeForce RTX 4060 Graphic Card - 8 GB GDDR6,"SKU: 0889523038574, Vendor: GIGABYTE Technology, Inc",1
Asus NVIDIA GeForce RTX 3060 TI Graphic Card - 8 GB GDDR6X,"SKU: 195553994491, Vendor: ASUS Computer International",1
Kramer 18G 4K Presentation Switcher/Scaler with HDBaseT & HDMI Simultaneous Outputs,"SKU: 87-00002090, Vendor: Kramer Electronics LTD",0
PNY NVIDIA Quadro RTX A4000 Graphic Card - 16 GB GDDR6,"SKU: 751492645209, Vendor: PNY Technologies",1
Kramer Composite Video & Stereo Audio to HDMI Scaler,"SKU: 90-041090, Vendor: Kramer Electronics LTD",0
Zotac NVIDIA GeForce RTX 3050 Graphic Card - 6 GB GDDR6 - Low-profile,"SKU: 810012084642, Vendor: ZOTAC International",0
TUF AMD Radeon RX 6700 XT Graphic Card - 12 GB GDDR6,"SKU: 195553119276, Vendor: ASUS Computer International",0
ASUS DUAL AMD RADEON RX 6600,"SKU: 195553363136, Vendor: ASUS - AMD",0
Gigabyte NVIDIA GeForce RTX 3050 Graphic Card - 6 GB GDDR6 - Low-profile,"SKU: 889523041840, Vendor: GIGABYTE Technology, Inc",0
Asus NVIDIA GeForce GTX 1660 SUPER Graphic Card - 6 GB GDDR6,"SKU: 192876608784, Vendor: ASUS Computer International",0
MSI NVIDIA GeForce RTX 4070 Graphic Card - 12 GB GDDR6X,"SKU: 824142335499, Vendor: MSI",1
Asus NVIDIA GeForce RTX 4060 Graphic Card - 8 GB GDDR6,"SKU: 0197105299412, Vendor: ASUS Computer International",1
RTX 5080 16G SUPRIM LIQ SOC,"SKU: 824142395738, Vendor: MSI",1
Cisco NVIDIA Tesla M6 Graphic Card,"SKU: 882658861734, Vendor: Cisco Systems, Inc",0
Asus AMD Radeon RX 7600 XT Graphic Card - 16 GB GDDR6,"SKU: 197105459229, Vendor: ASUS Computer International",0
Gigabyte NVIDIA GeForce RTX 4060 Graphic Card - 8 GB GDDR6 - Low-profile,"SKU: 0889523039281, Vendor: GIGABYTE Technology, Inc",0
Cisco NVIDIA Tesla M6 Graphic Card,"SKU: 882658861734, Vendor: Cisco Systems, Inc",0
PNY NVIDIA RTX 4000 Ada Graphic Card - 20 GB GDDR6 - Low-profile,"SKU: 751492776781, Vendor: PNY Technologies",1
TUF-RTX5070-O12G-GAMING,"SKU: 197105870352, Vendor: ASUS",1
ASUS TUF GAMING GEFORCE RTX,"SKU: 197105890336, Vendor: ASUS - VGA NVIDIA",0
Lenovo NVIDIA L40S Graphic Card - 48 GB,"SKU: 889488712168, Vendor: Lenovo Group Limited",1
HP NVIDIA Quadro Sync II,"SKU: 1WT20AA, Vendor: HP Inc.",0
RX 7600 XT GAMING OC 16G 3X,"SKU: 889523041833, Vendor: GIGABYTE - AMD",0
MSI NVIDIA GeForce RTX 3050 Graphic Card - 6 GB GDDR6,"SKU: 824142348727, Vendor: MSI",1
VanCryst VC812 HDMI to VGA Converter with Scaler-TAA Compliant,"SKU: 818276445902, Vendor: ATEN Technology, Inc",0
StarTech.com USB Video Capture Adapter Cable - S-Video/Composite to USB 2.0 - TWAIN Support - Analog to Digital Converter - Windows Only,"SKU: SVID2USB232, Vendor: StarTech.com",0
VisionTek AMD Radeon RX 560 Graphic Card - 4 GB GDDR5 - Low-profile,"SKU: 818275728556, Vendor: VisionTek Products, LLC",0
GeoVision GV-650 Video Capturing Device,"SKU: 55-650EX-080, Vendor: GeoVision, Inc",0
D1110 VIDEO DECODER,"SKU: 7331021075696, Vendor: AXIS COMMUNICATION INC",0
Asus ROG NVIDIA GeForce RTX 4070 Ti Graphic Card - 12 GB GDDR6X,"SKU: 195553964869, Vendor: ASUS Computer International",1
Gigabyte NVIDIA GeForce RTX 3050 Graphic Card - 6 GB GDDR6,"SKU: 889523045879, Vendor: GIGABYTE Technology, Inc",1
ASUS TUF GAMING GTX 1660TI EVO,"SKU: 195553419727, Vendor: ASUS - VGA NVIDIA",0
Asus NVIDIA GeForce RTX 4070 Graphic Card - 12 GB GDDR6X,"SKU: 197105136649, Vendor: ASUS Computer International",1
COMPONENT VGA TO HDMI ADAPTER,"SKU: 037332189400, Vendor: Eaton Corporation",0
Zotac NVIDIA GeForce GT 1030 Graphic Card - 2 GB GDDR5 - Low-profile,"SKU: 816264017957, Vendor: ZOTAC NVIDIA",0
StarTech.com High Resolution VGA to Composite (RCA) or S-Video Converter - PC to TV,"SKU: 065030830591, Vendor: StarTech.com",0
Predator Intel Arc A770 Graphic Card - 16 GB GDDR6,"SKU: 195133180085, Vendor: Acer, Inc",0
IP DECODER BOX OPTIMAL,"SKU: 4711280521630, Vendor: VISION SYSTEMS - GEOVISION",0
Gigabyte NVIDIA GeForce RTX 4060 Graphic Card - 8 GB GDDR6 - Low-profile,"SKU: 0889523039281, Vendor: GIGABYTE Technology, Inc",0
Eaton Tripp Lite Series VGA with RCA Stereo Audio to HDMI Converter with Scaler function,"SKU: P116-000-HDSC2, Vendor: Eaton Corporation",0
MSI NVIDIA GeForce RTX 4070 Graphic Card - 12 GB GDDR6X,"SKU: 824142335499, Vendor: MSI",1
Zotac NVIDIA GeForce RTX 3050 Graphic Card - 6 GB GDDR6,"SKU: 810012084604, Vendor: ZOTAC International",1
AXIS M7104 Video Encoder,"SKU: 7331021066397, Vendor: Axis Communications",0
TUF NVIDIA GeForce RTX 4070 Ti Graphic Card - 12 GB GDDR6X,"SKU: 195553964791, Vendor: ASUS Computer International",1
Vaddio OneLINK Bridge for Vaddio HDBaseT Cameras - For Video Conferencing,"SKU: 840077502287, Vendor: Vaddio",0
ASUS TUF GAMING GEFORCE RTX,"SKU: 197105890336, Vendor: ASUS - VGA NVIDIA",0
ASUS TUF GAMING GEFORCE RTX,"SKU: 197105890350, Vendor: ASUS - VGA NVIDIA",0
Comprehensive VGA to HDMI and Audio Scaler Converter Box,"SKU: VGA2HD01, Vendor: Comprehensive Connectivity Company",0
MSI NVIDIA GeForce RTX 3060 Ti Graphic Card - 8 GB GDDR6X,"SKU: 824142307953, Vendor: MSI",1
RADEON 7750 SFF 2GB DDR3 2X DP,"SKU: 784090035387, Vendor: VISIONTEK",0
Intel Data Center GPU Flex 140,"SKU: 735858502221, Vendor: Intel Corp.",0
AMX NMX-WP-N1512 N1000,"SKU: 718878025734, Vendor: HARMAN PRO",0
Cisco NVIDIA Grid K1 Graphic Card - Full-height,"SKU: 882658556111, Vendor: Cisco Systems, Inc",0
PNY NVIDIA T1000 Graphic Card - 8 GB GDDR6,"SKU: 751492653938, Vendor: PNY Technologies",0
SMART BUY NVIDIA RTX 6000 ADA,"SKU: 0197029810786, Vendor: HP INC. - SB WORKSTATION OPTIONS",1
Black Box DVI-D EDID Ghost,"SKU: 999566078243, Vendor: Black Box Corporation",0
12G-SDI TO HDMI CONVERTER,"SKU: 672792011757, Vendor: ATEN TECHNOLOGIES",0
RTX 4060 VENTUS 2X BLACK 8G OC,"SKU: 0824142330302, Vendor: MSI - NVIDIA",1
StarTech.com HDMI&reg; to VGA Video Adapter Converter with Audio - HD to VGA Monitor 1080p,"SKU: 065030839587, Vendor: StarTech.com",0
TUF NVIDIA GeForce RTX 3070 Graphic Card - 8 GB GDDR6,"SKU: 195553320146, Vendor: ASUS Computer International",1
MSI NVIDIA GeForce RTX 4060 Graphic Card - 8 GB GDDR6,"SKU: 824142334942, Vendor: MSI",1
Cisco NVIDIA Tesla M60 Graphic Card - 16 GB,"SKU: HX-GPU-M60, Vendor: Cisco Systems, Inc",0
TUF NVIDIA GeForce RTX 4070 Ti Graphic Card - 12 GB GDDR6X,"SKU: 197105364462, Vendor: ASUS Computer International",1
NV A5000 GRAPHICS CARD,"SKU: 195892022633, Vendor: LENOVO OPTIONS",1
PNY NVIDIA Quadro RTX 4500 Graphic Card - 24 GB GDDR6,"SKU: 751492779317, Vendor: PNY Technologies",1
Asus NVIDIA GeForce RTX 3050 Graphic Card - 8 GB GDDR6,"SKU: 195553815468, Vendor: ASUS Computer International",1
ASUS TUF GAMING GEFORCE RTX,"SKU: 197105890336, Vendor: ASUS - VGA NVIDIA",0
TUF NVIDIA GeForce RTX 3070 Graphic Card - 8 GB GDDR6,"SKU: 195553320146, Vendor: ASUS Computer International",1
TUF NVIDIA GeForce RTX 4070 Ti Graphic Card - 12 GB GDDR6X,"SKU: 197105364462, Vendor: ASUS Computer International",1
LIVE STREAMER ULTRA HD GC571,"SKU: 850036764489, Vendor: AVERMEDIA",0
Asus ROG NVIDIA GeForce RTX 4070 Graphic Card - 12 GB GDDR6X,"SKU: 197105175860, Vendor: ASUS Computer International",1
Matrox M-Series M9148 Graphics Card,"SKU: M9148-E1024LAF, Vendor: Matrox",0
MSI NVIDIA GeForce RTX 3050 Graphic Card - 6 GB GDDR6,"SKU: 824142348727, Vendor: MSI",1
NVIDIA RTX A4000E 16GB 4DP GFX,"SKU: 196548978052, Vendor: HP Commercial Specialty",1
HDMI VIDEO H.264 H.265,"SKU: 662774045030, Vendor: SIIG",0
AVerMedia X'TRA GO (GC515),"SKU: GC515 (Black), Vendor: AVerMedia Technologies, Inc",0
Asus AMD Radeon 550 Graphic Card - 2 GB GDDR5,"SKU: 192876785140, Vendor: ASUS Computer International",0
Cisco NVIDIA L40 Graphic Card - 48 GB - Full-height,"SKU: UCSX-GPU-L40, Vendor: Cisco Systems, Inc",1
GeoVision Video Capturing Device,"SKU: 55-G900A-080, Vendor: GeoVision, Inc",0
Vaddio AV Bridge Conference - Audio/Video Encoder for Video Conferencing Applications,"SKU: 999-8215-000, Vendor: Legrand Group",0
AVerMedia Live Gamer Portable 2 Plus Capture Card,"SKU: GC513, Vendor: AVerMedia Technologies, Inc",0
Asus NVIDIA GeForce GTX 1650 EVO Graphic Card - 4 GB GDDR6,"SKU: 197105004009, Vendor: ASUS Computer International",0
HPE Ingram Micro Sourcing NVIDIA GRID P4 Graphic Card - 8 GB GDDR5,"SKU: Q0V79A-RF, Vendor: HPE SOURCING - CERTIFIED PRE-OWNED",0
MSI NVIDIA GeForce RTX 4070 Ti SUPER Graphic Card - 16 GB GDDR6X,"SKU: 824142374474, Vendor: MSI",1
Cisco NVIDIA Quadro RTX 8000 Graphic Card - 48 GB,"SKU: HX-GPU-RTX8000, Vendor: Cisco Systems, Inc",1
Kramer 18G 4K HDMI ProScale Digital Scaler with HDMI and USB-C Inputs,"SKU: 72-042490, Vendor: Kramer Electronics LTD",0
MSI RTX 5090 VANGUARD SOC,"SKU: 824142403143, Vendor: MSI",1
Lenovo NVIDIA RTX 4000 SFF Ada Graphic Card - 20 GB GDDR6 - Low-profile,"SKU: 195892107774, Vendor: Lenovo Group Limited",1
Zotac NVIDIA GeForce RTX 3050 Graphic Card - 6 GB GDDR6,"SKU: 810012084604, Vendor: ZOTAC International",1
VanCryst VC480 3G/HD/SD-SDI to HDMI Converter-TAA Compliant,"SKU: VC480, Vendor: ATEN Technology, Inc",0
StarTech.com HDMI or DVI to DisplayPort Active Converter,"SKU: HDMI2DP, Vendor: StarTech.com",0
VGA TO RCA OR S VIDEO CONVERTER,"SKU: 065030882590, Vendor: STARTECH.COM",0
NETWORK CONTROLLER FOR HDMI,"SKU: 0757120299776, Vendor: LEGRAND AV - C2G",0
Lenovo NVIDIA RTX A1000 Graphic Card - 8 GB GDDR6,"SKU: 195892109693, Vendor: Lenovo Group Limited",1
Asus NVIDIA GeForce RTX 4060 Ti Graphic Card - 8 GB GDDR6,"SKU: 197105459243, Vendor: ASUS Computer International",1
TUF NVIDIA GeForce RTX 3070 Graphic Card - 8 GB GDDR6,"SKU: 195553320146, Vendor: ASUS Computer International",1
MSI NVIDIA GeForce RTX 3050 Graphic Card - 6 GB GDDR6,"SKU: 824142348727, Vendor: MSI",1
Asus NVIDIA GeForce RTX 4070 Ti Graphic Card - 12 GB GDDR6X,"SKU: 197105182820, Vendor: ASUS Computer International",1
Lenovo NVIDIA Quadro RTX 6000 Graphic Card - 24 GB,"SKU: 4X67A13125, Vendor: Lenovo Group Limited",1
Gigabyte NVIDIA GeForce RTX 4060 Graphic Card - 8 GB GDDR6,"SKU: 0889523038574, Vendor: GIGABYTE Technology, Inc",1
Lenovo NVIDIA L40S Graphic Card - 48 GB,"SKU: 889488712168, Vendor: Lenovo Group Limited",1
TUF AMD Radeon RX 6500 XT Graphic Card - 4 GB GDDR6,"SKU: 195553637664, Vendor: ASUS Computer International",0
GEFORCE RTX 4060 LP BRK OC,"SKU: 0197105454736, Vendor: ASUS - VGA NVIDIA",0
VanCryst VC182 VGA to HDMI Converter with Scaler-TAA Compliant,"SKU: 672792005404, Vendor: ATEN Technology, Inc",0
Lenovo NVIDIA RTX A2000 Graphic Card - 12 GB GDDR6,"SKU: 889488598328, Vendor: Lenovo Group Limited",1
BU111 SDI TO USB3.0 CONVERTER,"SKU: 795522965264, Vendor: AVER INFORMATION",0
Marshall Professional 3G-SDI/HD-SDI to HDMI Converter with 3GSDI Loop-Out,"SKU: VAC-12SH, Vendor: Marshall Electronics, Inc",0
Lenovo NVIDIA L40S Graphic Card - 48 GB,"SKU: 889488712168, Vendor: Lenovo Group Limited",1
Asus NVIDIA GeForce GTX 1650 Graphic Card - 4 GB GDDR6,"SKU: 195553321563, Vendor: ASUS Computer International",0
PHOENIX GEFORCE RTX 3050 EVO,"SKU: 0195553815468, Vendor: ASUS - VGA NVIDIA",1
AMD RADEON PRO W6400,"SKU: 727419314008, Vendor: AMD PRO GRAPHICS",0
TUF NVIDIA GeForce RTX 4070 Graphic Card - 12 GB GDDR6X,"SKU: 197105134799, Vendor: ASUS Computer International",1
DUAL RADEON RX 7600 EVO OC,"SKU: 197105779402, Vendor: ASUS - AMD",0
Black Box HDMI-over-IP H.264 Decoder,"SKU: VS-2001-DEC, Vendor: Black Box Corporation",0
PNY NVIDIA T400 Graphic Card - 4 GB GDDR6 - Low-profile,"SKU: 751492654072, Vendor: PNY QUADRO",0
PNY NVIDIA A800 Graphic Card - 40 GB HBM2 - Low-profile,"SKU: 0751492779430, Vendor: PNY Technologies",1
Cisco NVIDIA GRID K2 Graphic Card - 8 GB GDDR5,"SKU: 882658556005, Vendor: Cisco Systems, Inc",0
Black Box HDMI EDID Ghost,"SKU: 822088062288, Vendor: Black Box Corporation",0
NVIDIA RTX A400 4GB 4MDP GFX,"SKU: 198701689911, Vendor: HP INC. - NSB OPTIONS",1
ATEN CAMLIVE+ (HDMI to USB-C UVC Video Capture with PD3.0 Power Pass-Through),"SKU: UC3021, Vendor: ATEN Technology, Inc",0
MSI NVIDIA GeForce RTX 3050 Graphic Card - 8 GB GDDR6,"SKU: 824142280850, Vendor: MSI",1
Gigabyte AMD Radeon RX 7700 XT Graphic Card - 12 GB GDDR6,"SKU: 0889523039274, Vendor: GIGABYTE Technology, Inc",0
NVIDIA NVLINK RTX A SERIES,"SKU: 751492641430, Vendor: PNY QUADRO",0
VisionTek AMD Radeon HD 7750 Graphic Card - 2 GB GDDR5,"SKU: 995475878554, Vendor: VisionTek Products, LLC",0
ASUS TUF NV GEFORCE GTX 1660 TI,"SKU: 195553320238, Vendor: ASUS - VGA NVIDIA",0
NVIDIA RTX A1000 BOARD ONLY,"SKU: 751492790695, Vendor: PNY Technologies",1
ASRock Intel Arc A770 Graphic Card - 16 GB GDDR6,"SKU: 4710483943546, Vendor: ASRock, Inc",0
Cisco NVIDIA GRID K2 Graphic Card - 8 GB GDDR5,"SKU: 882658556005, Vendor: Cisco Systems, Inc",0
TUF AMD Radeon RX 7600 XT Graphic Card - 16 GB GDDR6,"SKU: 197105478213, Vendor: ASUS Computer International",0
Black Box MCX G2 DisplayPort Copper/Fiber Transcoder,"SKU: 822088279068, Vendor: Black Box Corporation",0
Gigabyte NVIDIA GeForce RTX 4060 Ti Graphic Card - 8 GB GDDR6,"SKU: 889523038642, Vendor: GIGABYTE Technology, Inc",1
Gefen VGA & Audio to HD Scaler / Converter,"SKU: 997251583676, Vendor: Gefen",0
AMD Radeon Pro W6600 Graphic Card - 8 GB GDDR6 - Full-height,"SKU: 727419313636, Vendor: Advanced Micro Devices, Inc",0
MSI RTX 5070 12G SHADOW 2X OC,"SKU: 824142405772, Vendor: MSI",1
Zotac NVIDIA GeForce RTX 4070 SUPER Graphic Card - 12 GB GDDR6X,"SKU: 810012084536, Vendor: ZOTAC International",1
Gigabyte NVIDIA GeForce RTX 5070 Graphic Card - 12 GB GDDR7,"SKU: 889523048429, Vendor: GIGABYTE Technology, Inc",1
Zotac NVIDIA GeForce RTX 4070 SUPER Graphic Card - 12 GB GDDR6X,"SKU: 810012084536, Vendor: ZOTAC International",1
12G-SDI TO HDMI CONVERTER,"SKU: 672792011757, Vendor: ATEN TECHNOLOGIES",0
Cisco NVIDIA Tesla H100 Graphic Card - 80 GB - Full-height,"SKU: UCSX-GPU-H100-80=, Vendor: Cisco Systems, Inc",0
PNY NVIDIA RTX 4000 Ada Graphic Card - 20 GB GDDR6 - Low-profile,"SKU: 751492776781, Vendor: PNY Technologies",1
Asus NVIDIA GeForce GTX 1650 Graphic Card - 4 GB GDDR6,"SKU: 197105285743, Vendor: ASUS Computer International",0
NV T400 4G Card,"SKU: 195892052920, Vendor: Lenovo",0
Asus NVIDIA GeForce GT 1030 Graphic Card - 2 GB GDDR5 - Low-profile,"SKU: 889349750964, Vendor: ASUS Computer International",0
PROART-RTX4060-O8G,"SKU: 197105299412, Vendor: ASUS Computer International",1
Gefen VGA to DVI Scaler / Converter,"SKU: 888814071825, Vendor: Gefen, Inc",0
GEFORCE RTX 3050 LP BRK OC,"SKU: 0197105515673, Vendor: ASUS - VGA NVIDIA",0
NVIDIA RTX A400 4GB 4MDP GFX,"SKU: 198701689911, Vendor: HP INC. - NSB OPTIONS",1
MSI RTX 5090 32G GAMING TRIO OC,"SKU: 824142403266, Vendor: MSI",1
Asus NVIDIA GeForce RTX 3060 Graphic Card - 12 GB GDDR6,"SKU: 197105125353, Vendor: ASUS Computer International",1
MSI NVIDIA GeForce RTX 4070 Graphic Card - 12 GB GDDR6X,"SKU: 824142319932, Vendor: MSI",1
ASUS TUF GAMING GEFORCE RTX,"SKU: 197105868335, Vendor: ASUS - VGA NVIDIA",0
SIIG HDMI 2.0 Audio Extractor / Embedder,"SKU: CE-H23M11-S1, Vendor: SIIG, Inc",0
ASUS TUF GAMING GEFORCE RTX,"SKU: 197105868335, Vendor: ASUS - VGA NVIDIA",0
AVerMedia X'TRA GO (GC515),"SKU: GC515 (White), Vendor: AVerMedia Technologies, Inc",0
"AMX H.264 Compressed Video over IP Decoder, PoE, SFP, HDMI, USB for Record","SKU: 718878025789, Vendor: Harman Professional Solutions",0
XTRA GO GC515 WHITE,"SKU: 850061690135, Vendor: AVERMEDIA",0
Panasonic AV-HS04M1 Video Expansion Card,"SKU: AV-HS04M1, Vendor: Panasonic",0
RTX 3050 Ventus 2X XS 8G OC,"SKU: 824142319192, Vendor: MSI",1
ASUS DUAL AMD RADEON RX 6600,"SKU: 195553363136, Vendor: ASUS - AMD",0
PROARTRTX40608G,"SKU: 197105299436, Vendor: ASUS",1
MSI RTX 5090 32G GAMING TRIO OC,"SKU: 824142403266, Vendor: MSI",1
Gefen Signal Converter,"SKU: GTV-DVIDL-2-MDP, Vendor: Gefen, Inc",0
Asus NVIDIA GeForce RTX 4070 Graphic Card - 12 GB GDDR6X,"SKU: 197105136649, Vendor: ASUS Computer International",1
Gigabyte NVIDIA GeForce RTX 4070 Ti SUPER Graphic Card - 16 GB GDDR6X,"SKU: 889523041260, Vendor: GIGABYTE Technology, Inc",1
StarTech.com HDMI Audio Extractor with 40K 60Hz - HDMI Audio De-embedder - HDR - Toslink Optical Audio - Dual RCA Audio - HDMI 2.0,"SKU: HD202A, Vendor: StarTech.com",0
Ezrecorder 330 Capture,"SKU: 795522966575, Vendor: AVermedia Technology",0
MSI NVIDIA GeForce RTX 3060 Graphic Card - 8 GB GDDR6,"SKU: 824142306956, Vendor: MSI",1
PNY NVIDIA RTX 4000 Graphic Card - 20 GB GDDR6 - Low-profile,"SKU: 751492776798, Vendor: PNY Technologies",1
HP NVIDIA Quadro Sync II,"SKU: 1WT20AA, Vendor: HP Inc.",0
Asus AMD Radeon RX 7700 XT Graphic Card - 12 GB GDDR6,"SKU: 0197105430334, Vendor: ASUS Computer International",0
